#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,accel_x,accel_y,accel_z,gyro_roll,gyro_pitch,gyro_yaw,mag_x,mag_y,mag_z,tilt,pyro,igniter_a,igniter_b,igniter_c,igniter_d,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 6583, 5,,     4.38, 5,   coast,  -21.08,  90812.00,  914.37,  615.69,     NaN, 36.1, 4.12, 4.10, 4.12,   0.03,   0.00,   0.00,  66.04,  66.41,   0.00,   0.00,   0.00,   0.00,    NaN, 4.13, 0.00, 0.00, 0.03, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.39, 5,   coast,  -21.57,  90788.00,  916.55,  617.87,     NaN, 36.1, 4.12, 4.10, 4.12,   0.03,   0.00,   0.00,  66.04,  66.41,   0.00,   0.00,   0.00,   0.00,    NaN, 4.13, 0.00, 0.00, 0.03, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.40, 5,   coast,  -19.12,  90750.00,  920.01,  621.33,     NaN, 36.1, 4.12, 4.10, 4.12,   0.03,   0.00,   0.00,  66.04,  66.41,   0.00,   0.00,   0.00,   0.00,    NaN, 4.13, 0.00, 0.00, 0.03, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.41, 5,   coast,  -17.16,  90717.00,  923.01,  624.34,     NaN, 36.1, 4.12, 4.10, 4.12,   0.03,   0.00,   0.00,  66.04,  66.41,   0.00,   0.00,   0.00,   0.00,    NaN, 4.13, 0.00, 0.00, 0.03, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.42, 5,   coast,  -18.63,  90690.00,  925.47,  626.79,     NaN, 36.1, 4.12, 4.10, 4.12,   0.03,   0.00,   0.00,  66.04,  66.41,   0.00,   0.00,   0.00,   0.00,    NaN, 4.13, 0.00, 0.00, 0.03, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.43, 5,   coast,  -15.69,  90650.00,  929.12,  630.44,     NaN, 36.1, 4.12, 4.10, 4.12,   0.03,   0.00,   0.00,  66.04,  66.41,   0.00,   0.00,   0.00,   0.00,    NaN, 4.13, 0.00, 0.00, 0.03, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.44, 5,   coast,  -23.05,  90615.00,  932.31,  633.63,     NaN, 36.1, 4.12, 4.10, 4.12,   0.03,   0.00,   0.00,  66.04,  66.41,   0.00,   0.00,   0.00,   0.00,    NaN, 4.13, 0.00, 0.00, 0.03, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.45, 5,   coast,  -22.56,  90598.00,  933.85,  635.18,     NaN, 36.1, 4.12, 4.10, 4.12,   0.03,   0.00,   0.00,  66.04,  66.41,   0.00,   0.00,   0.00,   0.00,    NaN, 4.13, 0.00, 0.00, 0.03, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.46, 5,   coast,  -21.57,  90588.00,  934.77,  636.09,     NaN, 36.1, 4.12, 4.10, 4.12,   0.03,   0.00,   0.00,  66.04,  66.41,   0.00,   0.00,   0.00,   0.00,    NaN, 4.13, 0.00, 0.00, 0.03, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.47, 5,   coast,  -17.16,  90548.00,  938.41,  639.73,     NaN, 36.1, 4.12, 4.10, 4.12,   0.03,   0.00,   0.00,  66.04,  66.41,   0.00,   0.00,   0.00,   0.00,    NaN, 4.13, 0.00, 0.00, 0.03, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.48, 5,   coast,  -21.08,  90524.00,  940.60,  641.92,     NaN, 36.1, 4.12, 4.10, 4.12,   0.03,   0.00,   0.00,  66.04,  66.41,   0.00,   0.00,   0.00,   0.00,    NaN, 4.13, 0.00, 0.00, 0.03, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.49, 5,   coast,  -19.12,  90482.00,  944.43,  645.75,     NaN, 36.1, 4.12, 4.10, 4.12,   0.03,   0.00,   0.00,  66.04,  66.41,   0.00,   0.00,   0.00,   0.00,    NaN, 4.13, 0.00, 0.00, 0.03, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.50, 5,   coast,  -22.06,  90451.00,  947.26,  648.58,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.04,  66.41,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.50, 5,   coast,  -22.06,  90451.00,  947.26,  648.58,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.04,  66.41,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.51, 5,   coast,  -19.61,  90432.00,  948.99,  650.32,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.52, 5,   coast,  -22.56,  90393.00,  952.55,  653.88,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.53, 5,   coast,  -19.61,  90359.00,  955.66,  656.98,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.54, 5,   coast,  -16.67,  90345.00,  956.94,  658.26,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.55, 5,   coast,  -18.14,  90322.00,  959.04,  660.36,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.56, 5,   coast,  -24.52,  90280.00,  962.88,  664.20,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.57, 5,   coast,  -21.57,  90232.00,  967.27,  668.59,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.58, 5,   coast,  -24.03,  90231.00,  967.36,  668.68,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.59, 5,   coast,  -22.56,  90197.00,  970.47,  671.79,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.60, 5,   coast,  -18.63,  90169.00,  973.03,  674.35,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.61, 5,   coast,  -19.12,  90137.00,  975.96,  677.28,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.62, 5,   coast,  -23.54,  90127.00,  976.87,  678.19,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.63, 5,   coast,  -19.12,  90087.00,  980.53,  681.85,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.64, 5,   coast,  -20.59,  90058.00,  983.19,  684.51,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.65, 5,   coast,  -17.65,  90026.00,  986.12,  687.44,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.66, 5,   coast,  -16.67,  90007.00,  987.86,  689.18,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.67, 5,   coast,  -15.69,  89990.00,  989.42,  690.74,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.68, 5,   coast,  -15.69,  89971.00,  991.16,  692.48,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.69, 5,   coast,  -22.06,  89930.00,  994.92,  696.24,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.70, 5,   coast,  -23.54,  89891.00,  998.49,  699.81,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.71, 5,   coast,  -21.57,  89855.00, 1001.80,  703.12,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.72, 5,   coast,  -22.06,  89848.00, 1002.44,  703.76,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.73, 5,   coast,  -20.10,  89814.00, 1005.56,  706.88,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.74, 5,   coast,  -19.61,  89790.00, 1007.76,  709.08,     NaN, 36.0, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.75, 5,   coast,  -17.16,  89742.00, 1012.17,  713.49,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.76, 5,   coast,  -20.10,  89719.00, 1014.28,  715.60,     NaN, 36.0, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.77, 5,   coast,  -20.10,  89692.00, 1016.76,  718.08,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.78, 5,   coast,  -20.10,  89674.00, 1018.41,  719.74,     NaN, 36.0, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
6, 6583, 5,,     4.79, 5,   coast,  -20.59,  89649.00, 1020.71,  722.03,     NaN, 36.1, 4.12, 4.11, 4.12,   0.03,   0.00,   0.00,  66.16,  66.35,   0.00,   0.00,   0.00,   0.00,    NaN, 4.14, 0.00, 0.00, 0.02, 0.00, 1, 1,  9,  47.9870677, -81.8495421,   852.0, 2025,  8, 21, 18, 11, 50,       82,      491, 286,  80,   1.7,   0.8,   1.5,  0, 40,  0,  0,  0,  0,  0, 37,  0, 20,  0, 31,  0, 22, 28,  0,  0, 32,  0,  0,  0, 25,  0, 15,  0,  0, 38,  0,  0,  0,  0, 39
